date,sentiment.comparative,sentiment-negative-count,sentiment-positive-count,sentiment.score,time
4/18/2011,0,0,0,0,12:38:00
4/18/2011,1,0,1,1,12:37:00
4/18/2011,0.4,0,2,4,12:31:00
4/18/2011,0.066666667,0,1,2,12:30:00
4/18/2011,0.181818182,0,1,2,12:30:00
4/18/2011,-0.25,2,1,-3,12:29:00
4/18/2011,2,0,1,2,12:29:00
4/18/2011,0.090909091,0,2,2,12:28:00
4/18/2011,0.125,0,1,2,12:27:00
4/18/2011,0.068965517,0,2,2,12:27:00
4/18/2011,1,0,1,1,12:26:00
4/18/2011,0.5,0,1,2,12:26:00
4/18/2011,1,0,1,1,12:25:00
4/18/2011,-0.2,1,0,-1,12:25:00
4/18/2011,0,0,0,0,12:25:00
4/18/2011,0.222222222,0,1,2,12:25:00
4/18/2011,2,0,1,2,12:24:00
4/18/2011,0,0,0,0,12:23:00
4/18/2011,0.6,0,1,3,12:23:00
4/18/2011,0.428571429,0,2,3,12:23:00
4/18/2011,0,1,1,0,12:22:00
4/18/2011,0.047619048,0,1,1,12:22:00
4/18/2011,-0.0625,1,1,-1,12:21:00
4/18/2011,0.5,0,1,1,12:21:00
4/18/2011,0,0,0,0,12:21:00
4/18/2011,0.142857143,1,1,1,12:21:00
4/18/2011,0.166666667,0,1,2,12:20:00
4/18/2011,0,1,1,0,12:20:00
4/18/2011,0,0,0,0,12:19:00
4/18/2011,0,0,0,0,12:19:00
4/18/2011,-0.166666667,1,0,-1,12:19:00
4/18/2011,-0.2,1,0,-1,12:19:00
4/18/2011,-0.444444444,1,0,-4,12:19:00
4/18/2011,0,0,0,0,12:19:00
4/18/2011,0,0,0,0,12:18:00
4/18/2011,0,0,0,0,12:18:00
4/18/2011,3,0,1,3,12:18:00
4/18/2011,0,0,0,0,12:18:00
4/18/2011,2,0,1,2,12:18:00
4/18/2011,0,0,0,0,12:18:00
4/18/2011,0,0,0,0,12:18:00
4/18/2011,0.5,0,1,3,12:18:00
4/18/2011,0,0,0,0,12:17:00
4/18/2011,1,0,1,4,12:17:00
4/18/2011,-0.1,1,0,-2,12:16:00
4/18/2011,0,0,0,0,12:16:00
4/18/2011,0,0,0,0,12:15:00
4/18/2011,0.076923077,0,1,1,12:15:00
4/18/2011,0.08,0,1,2,12:15:00
4/18/2011,-0.078947368,2,1,-3,12:14:00
4/18/2011,2,0,1,2,12:13:00
4/18/2011,0.136363636,0,2,3,12:13:00
4/18/2011,0.25,0,1,3,12:11:00
4/18/2011,0,0,0,0,12:10:00
4/18/2011,0.5,0,1,1,12:10:00
4/18/2011,0,0,0,0,12:09:00
4/18/2011,0.222222222,0,1,2,12:09:00
4/18/2011,0,0,0,0,12:08:00
4/18/2011,0.227272727,0,3,5,12:08:00
4/18/2011,0.047619048,0,1,1,12:08:00
4/18/2011,0.25,0,2,4,12:08:00
4/18/2011,0.117647059,0,1,2,12:07:00
4/18/2011,2,0,1,2,12:07:00
4/18/2011,3,0,1,3,12:07:00
4/18/2011,0,0,0,0,12:07:00
4/18/2011,0.333333333,0,1,1,12:06:00
4/18/2011,0,0,0,0,12:06:00
4/18/2011,0.017241379,3,4,1,12:03:00
4/18/2011,0.333333333,0,2,7,12:01:00
4/18/2011,0.105263158,0,1,2,12:01:00
4/18/2011,0.111111111,0,1,1,12:00:00
4/18/2011,0,2,1,0,12:00:00
4/17/2011,0,0,0,0,11:57:00
4/17/2011,0.25,0,1,1,11:56:00
4/17/2011,0,0,0,0,11:46:00
4/17/2011,0,0,0,0,11:46:00
3/24/2011,0,0,0,0,5:13:00
3/20/2011,0,0,0,0,2:30:00
3/20/2011,0,0,0,0,2:19:00
3/20/2011,0,0,0,0,2:13:00
3/20/2011,0.166666667,0,1,1,2:13:00
3/20/2011,0,0,0,0,2:13:00
3/20/2011,0.25,0,1,1,2:12:00
3/20/2011,0,0,0,0,2:09:00
3/20/2011,1,0,1,1,2:09:00
3/20/2011,0,0,0,0,2:09:00
3/20/2011,0.125,0,2,3,2:06:00
3/20/2011,0.416666667,0,2,5,2:05:00
3/20/2011,2,0,1,2,2:05:00
3/20/2011,0.133333333,0,1,2,1:54:00
3/20/2011,0,0,0,0,1:54:00
3/20/2011,0,0,0,0,1:53:00
3/20/2011,0.285714286,0,1,2,1:53:00
3/20/2011,0,0,0,0,1:53:00
3/20/2011,0.105263158,0,1,2,1:52:00
3/20/2011,-0.4,1,1,-2,1:52:00
3/20/2011,0.333333333,0,1,2,1:52:00
3/20/2011,0.121212121,0,2,4,1:52:00
3/20/2011,-0.095238095,1,1,-2,1:51:00
3/20/2011,0.1875,0,2,3,1:50:00
3/20/2011,0.6,0,1,3,1:50:00
3/20/2011,0,0,0,0,1:29:00
3/20/2011,0,0,0,0,1:29:00
3/20/2011,0,0,0,0,1:29:00
3/20/2011,0,0,0,0,1:16:00
3/20/2011,0,0,0,0,1:16:00
3/20/2011,0.538461538,0,3,7,1:15:00
3/20/2011,0.466666667,0,3,7,1:15:00
3/20/2011,0,0,0,0,1:12:00
3/20/2011,0.028571429,1,1,1,1:12:00
3/20/2011,2,0,2,4,1:12:00
3/20/2011,0,0,0,0,1:03:00
6/2/2011,0.052631579,0,1,2,11:23:00
6/1/2011,0,0,0,0,1:26:00
1/1/2012,-0.285714286,1,0,-2,5:59:00
1/1/2012,0.333333333,0,1,1,5:57:00
1/1/2012,0,0,0,0,5:53:00
1/1/2012,0.272727273,0,1,3,5:52:00
1/1/2012,1,0,1,3,5:51:00
1/1/2012,2,0,1,2,5:51:00
1/1/2012,0.75,0,1,3,5:50:00
10/14/2013,-0.076923077,1,0,-1,6:12:00
9/12/2013,0.2,0,1,2,5:50:00
9/12/2013,0,0,0,0,5:50:00
9/12/2013,0,0,0,0,5:50:00
9/12/2013,3,0,1,3,5:49:00
9/12/2013,3,0,2,6,5:49:00
9/12/2013,0,0,0,0,5:49:00
9/12/2013,-0.166666667,1,0,-1,5:48:00
9/12/2013,-0.333333333,1,0,-2,5:48:00
9/12/2013,0,0,0,0,5:48:00
9/12/2013,0,0,0,0,5:48:00
9/12/2013,0,0,0,0,5:47:00
9/12/2013,0,0,0,0,5:47:00
9/12/2013,0,0,0,0,5:47:00
9/12/2013,0,0,0,0,5:47:00
9/12/2013,0,0,0,0,5:46:00
9/12/2013,-0.25,1,0,-2,5:46:00
9/12/2013,0,0,0,0,5:46:00
9/12/2013,0,0,0,0,5:45:00
9/12/2013,0.25,0,1,2,5:45:00
9/12/2013,0.333333333,0,1,2,5:45:00
9/12/2013,0.6,0,1,3,5:45:00
9/12/2013,0,0,0,0,5:44:00
9/12/2013,0,0,0,0,5:44:00
9/12/2013,3,0,1,3,5:44:00
9/12/2013,-0.333333333,1,0,-2,5:38:00
9/12/2013,-0.75,1,0,-3,5:38:00
9/12/2013,0,0,0,0,5:38:00
9/12/2013,0,0,0,0,5:37:00
9/12/2013,0.3,0,1,3,5:37:00
9/12/2013,-0.125,1,1,-1,5:37:00
9/12/2013,0,0,0,0,5:36:00
9/12/2013,0,0,0,0,5:36:00
9/12/2013,0.333333333,0,1,2,5:26:00
9/12/2013,1.166666667,0,3,7,5:23:00
9/12/2013,0,0,0,0,5:23:00
9/12/2013,0.363636364,1,2,4,5:23:00
9/12/2013,0,0,0,0,5:21:00
9/12/2013,0,0,0,0,5:21:00
9/12/2013,0.181818182,0,2,2,5:20:00
9/12/2013,0.75,0,1,3,5:18:00
9/12/2013,0.027777778,0,1,1,5:17:00
9/12/2013,0,0,0,0,5:10:00
9/12/2013,0,0,0,0,5:10:00
9/12/2013,0,0,0,0,5:10:00
9/9/2013,0.4,0,1,2,6:50:00
9/9/2013,0.666666667,0,2,6,6:50:00
9/9/2013,0,0,0,0,6:50:00
9/9/2013,0,0,0,0,6:49:00
9/9/2013,-0.5,1,0,-2,6:49:00
9/9/2013,0,0,0,0,6:49:00
9/9/2013,0,0,0,0,6:48:00
9/9/2013,0.142857143,0,1,3,6:48:00
9/9/2013,0,0,0,0,6:48:00
9/9/2013,0,0,0,0,6:46:00
9/9/2013,0.08,0,1,2,6:46:00
9/9/2013,0.136363636,0,2,3,6:45:00
9/9/2013,0.111111111,0,1,1,6:45:00
9/9/2013,0,0,0,0,6:45:00
9/9/2013,3,0,1,3,6:45:00
9/9/2013,-0.1,1,0,-1,6:41:00
9/9/2013,0,0,0,0,6:41:00
9/9/2013,0,0,0,0,6:41:00
9/9/2013,3,0,1,3,6:41:00
9/9/2013,0,0,0,0,6:40:00
9/9/2013,1.5,0,1,3,6:39:00
9/9/2013,-0.090909091,1,0,-2,6:28:00
9/9/2013,0.4,1,1,2,6:27:00
9/9/2013,3,0,1,3,6:26:00
9/9/2013,0,0,0,0,6:26:00
9/9/2013,0,0,0,0,6:26:00
9/9/2013,0.25,0,1,2,6:26:00
9/9/2013,0,0,0,0,6:25:00
9/9/2013,3,0,1,3,6:25:00
9/9/2013,1,0,1,2,6:23:00
9/9/2013,0,0,0,0,6:23:00
9/9/2013,0,0,0,0,6:23:00
9/9/2013,0.285714286,0,1,2,6:21:00
9/9/2013,0,1,1,0,6:21:00
9/9/2013,0,1,1,0,6:21:00
9/9/2013,1.25,0,2,5,6:21:00
9/9/2013,0.2,0,2,3,6:21:00
9/9/2013,0.545454545,0,3,6,6:20:00
9/9/2013,0.166666667,0,1,1,6:20:00
9/9/2013,0,0,0,0,6:20:00
9/9/2013,0,0,0,0,6:19:00
9/9/2013,0,0,0,0,6:18:00
9/9/2013,0,0,0,0,6:18:00
9/9/2013,3,0,1,3,6:18:00
9/9/2013,0.75,0,1,3,6:15:00
9/9/2013,-0.090909091,1,0,-1,6:15:00
9/9/2013,0.4,1,1,2,6:14:00
9/9/2013,-0.1,1,0,-1,6:14:00
9/9/2013,0.2,0,1,2,6:13:00
9/9/2013,3,0,1,3,6:13:00
9/9/2013,0,0,0,0,6:13:00
9/9/2013,0,0,0,0,6:12:00
9/9/2013,-0.333333333,1,1,-1,6:12:00
9/9/2013,-0.2,1,1,-1,6:10:00
9/9/2013,0,0,0,0,6:10:00
9/9/2013,0,0,0,0,6:10:00
9/9/2013,0.176470588,0,2,3,6:10:00
9/9/2013,0,0,0,0,6:09:00
9/9/2013,-2,1,0,-2,6:08:00
9/9/2013,0.666666667,0,1,4,6:08:00
9/9/2013,3,0,1,3,6:08:00
9/9/2013,0,0,0,0,6:06:00
9/9/2013,0,0,0,0,6:06:00
9/9/2013,-0.015873016,3,3,-1,6:06:00
9/9/2013,0,0,0,0,6:05:00
9/9/2013,0,0,0,0,6:05:00
9/9/2013,0,0,0,0,6:05:00
9/9/2013,0,0,0,0,6:05:00
9/9/2013,0.166666667,1,1,2,6:04:00
9/9/2013,0.15,1,2,3,6:04:00
9/9/2013,0.571428571,0,2,4,6:04:00
9/9/2013,0,0,0,0,6:02:00
9/9/2013,0,0,0,0,6:01:00
9/9/2013,0.157894737,0,2,3,6:01:00
9/9/2013,0.2,1,4,3,6:01:00
9/9/2013,0.263157895,0,3,5,6:00:00
9/9/2013,3,0,1,3,6:00:00
9/9/2013,0.384615385,0,2,5,6:00:00
9/9/2013,0.029411765,0,1,1,5:59:00
9/9/2013,0,0,0,0,5:59:00
9/9/2013,3,0,1,3,5:58:00
9/9/2013,-0.5,1,0,-4,5:58:00
9/9/2013,0.5,0,1,3,5:58:00
9/9/2013,0.428571429,0,2,3,5:57:00
9/9/2013,-0.666666667,1,1,-2,5:57:00
9/9/2013,0,0,0,0,5:57:00
9/9/2013,0.2,1,1,2,5:56:00
9/9/2013,0,0,0,0,5:56:00
9/9/2013,0.5,1,1,2,5:56:00
9/9/2013,0,0,0,0,5:56:00
9/9/2013,0,0,0,0,5:56:00
9/9/2013,0.9,0,4,9,5:55:00
9/9/2013,0,0,0,0,5:55:00
9/9/2013,0,0,0,0,5:55:00
1/30/2012,0,1,1,0,10:49:00
1/30/2012,0,0,0,0,10:49:00
1/30/2012,0,0,0,0,10:49:00
1/30/2012,1,0,1,1,10:49:00
1/30/2012,0,0,0,0,10:48:00
1/30/2012,0.5,0,1,3,10:48:00
1/30/2012,-0.5,1,0,-2,10:48:00
1/30/2012,-0.4,1,0,-2,10:48:00
1/30/2012,0.5,0,1,1,10:48:00
1/30/2012,2,0,1,2,10:44:00
7/11/2011,0.545454545,0,2,6,10:01:00
7/11/2011,0.04,0,1,1,9:56:00
7/11/2011,1,0,1,3,9:55:00
7/11/2011,0,0,0,0,9:55:00
7/11/2011,0,0,0,0,9:55:00
7/11/2011,4,0,1,4,9:54:00
7/11/2011,0,0,0,0,9:54:00
7/11/2011,0.222222222,0,1,2,9:50:00
7/11/2011,0.5,0,2,3,9:49:00
7/11/2011,-0.666666667,1,0,-2,9:49:00
7/11/2011,0,0,0,0,9:49:00
7/11/2011,0,0,0,0,9:49:00
7/11/2011,1,0,1,1,9:48:00
7/11/2011,0,0,0,0,9:48:00
7/11/2011,0,0,0,0,9:47:00
7/11/2011,0,0,0,0,9:47:00
7/11/2011,-2.5,1,0,-5,9:47:00
7/11/2011,0.333333333,0,1,2,9:46:00
7/11/2011,0,0,0,0,9:46:00
7/11/2011,0,0,0,0,9:46:00
7/11/2011,0,0,0,0,9:45:00
7/11/2011,4,0,1,4,9:45:00
7/11/2011,0,0,0,0,9:45:00
7/11/2011,0,0,0,0,9:45:00
7/11/2011,0.090909091,1,1,1,9:43:00
7/11/2011,0,0,0,0,9:43:00
7/11/2011,3,0,1,3,9:43:00
7/11/2011,0,0,0,0,9:42:00
7/11/2011,3,0,1,3,9:42:00
7/11/2011,0,0,0,0,9:41:00
7/11/2011,0,0,0,0,9:40:00
7/11/2011,-0.4,1,0,-2,9:40:00
7/11/2011,0.428571429,0,1,3,9:39:00
7/11/2011,-1,1,0,-4,9:39:00
7/11/2011,0.75,0,1,3,9:39:00
7/11/2011,0.357142857,0,2,5,9:38:00
7/11/2011,0.1,0,1,1,9:38:00
7/11/2011,0,0,0,0,9:37:00
7/11/2011,0.111111111,1,1,1,9:36:00
7/11/2011,3,0,1,3,9:36:00
7/11/2011,0,0,0,0,9:36:00
7/11/2011,0,0,0,0,9:35:00
7/11/2011,0,0,0,0,9:35:00
7/11/2011,0,0,0,0,9:33:00
4/7/2011,0,0,0,0,7:10:00
4/7/2011,1,0,1,1,7:10:00
4/7/2011,0.166666667,0,1,3,7:09:00
4/7/2011,3,0,1,3,7:09:00
4/7/2011,0,0,0,0,7:08:00
4/7/2011,-0.444444444,1,0,-4,7:07:00
4/7/2011,0,0,0,0,7:07:00
4/7/2011,-0.125,1,1,-1,7:06:00
4/7/2011,0,0,0,0,7:06:00
4/7/2011,0,0,0,0,7:06:00
4/7/2011,0.2,0,1,2,7:05:00
4/7/2011,0,0,0,0,7:05:00
4/7/2011,1,0,1,2,7:04:00
4/7/2011,0,0,0,0,7:04:00
4/7/2011,-2,1,0,-2,7:04:00
4/7/2011,3,0,1,3,7:04:00
4/7/2011,0,0,0,0,7:04:00
4/7/2011,0,0,0,0,7:04:00
4/7/2011,0.25,0,1,2,7:04:00
4/7/2011,0,0,0,0,7:04:00
4/7/2011,0,0,0,0,7:04:00
4/7/2011,0,0,0,0,7:04:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,1,0,1,1,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:03:00
4/7/2011,0,0,0,0,7:02:00
4/7/2011,0.25,0,1,2,7:02:00
4/7/2011,0,0,0,0,7:02:00
4/7/2011,1,0,1,1,7:01:00
4/7/2011,0,0,0,0,7:01:00
4/7/2011,0,0,0,0,7:01:00
4/7/2011,0,0,0,0,7:01:00
4/7/2011,0,0,0,0,7:00:00
4/7/2011,0.333333333,0,1,1,7:00:00
4/7/2011,0,0,0,0,7:00:00
4/7/2011,0,0,0,0,7:00:00
4/7/2011,0,0,0,0,7:00:00
4/7/2011,0,0,0,0,6:59:00
4/7/2011,0,0,0,0,6:56:00
4/7/2011,1.5,0,1,3,6:56:00
4/7/2011,0.166666667,0,1,4,6:55:00
4/7/2011,0,0,0,0,6:54:00
4/7/2011,0.5,0,3,8,6:54:00
4/7/2011,0,0,0,0,6:53:00
4/7/2011,0.142857143,0,1,2,6:53:00
4/7/2011,1,0,1,1,6:52:00
4/7/2011,0,0,0,0,6:52:00
4/7/2011,0,0,0,0,6:51:00
4/7/2011,0,0,0,0,6:50:00
4/7/2011,0,0,0,0,6:50:00
4/7/2011,0,0,0,0,6:48:00
4/7/2011,0,0,0,0,6:48:00
4/11/2012,0,0,0,0,4:53:00
4/11/2012,0,0,0,0,4:42:00
3/18/2012,0,0,0,0,1:26:00
3/18/2012,0,0,0,0,1:26:00
3/18/2012,0,0,0,0,1:25:00
3/18/2012,0,0,0,0,1:24:00
3/18/2012,0,0,0,0,1:23:00
3/18/2012,1,0,1,4,1:23:00
3/18/2012,-0.666666667,1,0,-2,1:23:00
3/18/2012,0,0,0,0,1:23:00
3/18/2012,0.5,0,1,1,1:23:00
3/18/2012,0.375,1,2,3,1:23:00
3/18/2012,0,0,0,0,1:23:00
3/18/2012,-0.75,2,0,-6,1:23:00
3/18/2012,1.5,0,1,3,1:23:00
3/18/2012,3,0,1,3,1:22:00
3/18/2012,1.5,0,1,3,1:19:00
3/18/2012,3,0,1,3,1:19:00
3/18/2012,0,0,0,0,1:19:00
3/18/2012,0,0,0,0,1:18:00
3/18/2012,1,0,1,4,1:18:00
3/18/2012,1,0,1,2,1:18:00
3/18/2012,-0.363636364,1,0,-4,1:16:00
3/18/2012,4,0,1,4,1:16:00
3/18/2012,-2.5,2,0,-5,1:16:00
3/18/2012,0,0,0,0,1:15:00
3/18/2012,-0.571428571,2,0,-4,1:15:00
3/18/2012,0,0,0,0,1:15:00
3/18/2012,0,0,0,0,1:14:00
2/18/2012,0.75,0,1,3,3:18:00
2/18/2012,1,0,1,2,3:18:00
2/18/2012,0,0,0,0,3:17:00
2/18/2012,0.2,0,1,1,3:17:00
2/18/2012,0.058823529,0,2,2,3:17:00
2/18/2012,0,0,0,0,3:16:00
2/18/2012,0,0,0,0,3:15:00
2/18/2012,0,0,0,0,3:15:00
2/18/2012,1,0,1,4,3:15:00
2/18/2012,0,0,0,0,3:15:00
2/18/2012,0,0,0,0,3:14:00
2/18/2012,2,0,1,4,3:14:00
2/18/2012,0,0,0,0,3:14:00
2/18/2012,0,0,0,0,3:14:00
2/18/2012,0,0,0,0,3:12:00
2/18/2012,4,0,1,4,3:12:00
2/18/2012,1.5,0,1,3,3:12:00
2/18/2012,-1.5,1,0,-3,3:11:00
2/18/2012,0,0,0,0,3:11:00
2/18/2012,0,0,0,0,3:11:00
2/18/2012,0,0,0,0,3:11:00
2/18/2012,-2,1,0,-4,3:11:00
2/18/2012,-0.571428571,2,1,-4,3:10:00
2/18/2012,-0.2,1,0,-2,3:10:00
2/18/2012,1.5,0,1,3,3:10:00
2/18/2012,1,0,1,1,3:10:00
2/18/2012,0.125,1,2,1,3:09:00
2/18/2012,1.333333333,0,1,4,3:09:00
2/18/2012,3,0,1,3,3:08:00
2/18/2012,1.333333333,0,2,4,3:08:00
2/18/2012,0,0,0,0,3:08:00
2/18/2012,0,0,0,0,3:08:00
2/18/2012,-1,1,0,-3,3:07:00
2/18/2012,0.272727273,1,2,3,3:07:00
2/18/2012,-0.235294118,2,1,-4,3:07:00
2/18/2012,0.142857143,0,1,1,3:07:00
2/18/2012,3,0,1,3,3:07:00
2/18/2012,0,0,0,0,3:06:00
2/18/2012,-0.25,1,0,-1,3:06:00
2/18/2012,0,0,0,0,3:06:00
2/18/2012,0,0,0,0,3:06:00
2/18/2012,0,0,0,0,3:06:00
2/18/2012,0.5,0,1,3,3:06:00
2/18/2012,3,0,1,3,3:05:00
2/18/2012,0,0,0,0,3:05:00
2/18/2012,0,0,0,0,3:05:00
2/18/2012,0.333333333,0,1,1,3:05:00
2/18/2012,0,0,0,0,3:04:00
2/18/2012,0.375,0,1,3,3:04:00
2/18/2012,0,0,0,0,3:04:00
2/18/2012,0,0,0,0,3:04:00
2/18/2012,0,0,0,0,3:03:00
2/18/2012,0.25,0,1,2,3:03:00
2/18/2012,0.333333333,1,1,2,3:03:00
2/18/2012,0,0,0,0,3:02:00
2/18/2012,0,0,0,0,3:01:00
2/18/2012,0,0,0,0,3:01:00
2/18/2012,-0.2,1,0,-2,3:01:00
2/18/2012,0,0,0,0,3:01:00
2/18/2012,0,0,0,0,3:00:00
2/18/2012,0.064516129,1,3,2,3:00:00
2/18/2012,-0.5,2,0,-5,3:00:00
2/18/2012,0,0,0,0,3:00:00
2/18/2012,-0.8,1,0,-4,2:59:00
2/18/2012,0,0,0,0,2:59:00
2/18/2012,2,0,1,2,2:58:00
2/18/2012,2,0,1,2,2:58:00
2/18/2012,0.111111111,1,1,1,2:58:00
2/18/2012,1,0,1,2,2:57:00
2/18/2012,0,0,0,0,2:57:00
2/18/2012,0.6,0,1,3,2:57:00
2/18/2012,0,0,0,0,2:55:00
2/18/2012,1.5,0,1,3,2:55:00
2/18/2012,0,0,0,0,2:55:00
2/18/2012,3,0,1,3,2:55:00
2/18/2012,-1.333333333,1,0,-4,2:55:00
2/18/2012,0,0,0,0,2:55:00
2/18/2012,0,0,0,0,2:53:00
2/18/2012,0,0,0,0,2:44:00
9/23/2011,0,0,0,0,2:18:00
9/23/2011,0,0,0,0,2:18:00
9/23/2011,1.5,0,1,3,2:18:00
9/23/2011,0,0,0,0,2:17:00
9/17/2011,0,0,0,0,9:43:00
9/17/2011,0.333333333,1,1,1,9:43:00
9/17/2011,0.454545455,0,2,5,9:42:00
9/17/2011,0,0,0,0,9:42:00
9/17/2011,0,0,0,0,9:42:00
9/17/2011,0,0,0,0,9:42:00
9/17/2011,0.333333333,0,2,4,9:41:00
9/17/2011,0.4,0,1,2,9:41:00
9/17/2011,1.333333333,0,1,4,9:41:00
9/17/2011,1.5,0,1,3,9:41:00
9/17/2011,0,0,0,0,9:41:00
9/17/2011,-0.8,2,1,-4,9:40:00
9/17/2011,0,0,0,0,9:39:00
9/17/2011,0,0,0,0,9:39:00
9/17/2011,0.266666667,0,2,4,9:38:00
9/17/2011,0.230769231,0,2,3,9:37:00
9/17/2011,-1.333333333,1,0,-4,9:37:00
9/17/2011,0.2,0,1,1,9:36:00
9/17/2011,1.5,0,1,3,9:36:00
9/17/2011,0,0,0,0,9:36:00
9/17/2011,-1,1,0,-2,9:36:00
9/17/2011,-0.363636364,1,0,-4,9:36:00
9/17/2011,0.238095238,0,3,5,9:35:00
9/17/2011,0.142857143,0,1,1,9:35:00
9/17/2011,1,1,1,3,9:35:00
9/17/2011,0,0,0,0,9:35:00
9/17/2011,0,0,0,0,9:35:00
9/17/2011,0.666666667,1,1,2,9:35:00
9/17/2011,0,0,0,0,9:34:00
9/17/2011,-0.235294118,1,0,-4,9:34:00
9/17/2011,0.181818182,0,1,2,9:34:00
9/17/2011,0,0,0,0,9:33:00
9/17/2011,0,0,0,0,9:33:00
9/17/2011,0.4,0,1,2,9:33:00
9/17/2011,0.428571429,0,3,6,9:31:00
9/17/2011,0,0,0,0,9:31:00
9/17/2011,0,0,0,0,9:31:00
9/17/2011,0.307692308,0,2,4,9:30:00
9/17/2011,0,0,0,0,9:30:00
9/17/2011,0,0,0,0,9:28:00
9/17/2011,0.266666667,1,3,4,9:27:00
9/17/2011,0.428571429,0,1,3,9:27:00
9/17/2011,0.5,0,2,4,9:27:00
9/17/2011,1.5,0,1,3,9:26:00
9/17/2011,0.1,0,1,1,9:25:00
9/17/2011,0,0,0,0,9:25:00
9/17/2011,0,0,0,0,9:25:00
9/17/2011,0.615384615,0,4,8,9:25:00
9/17/2011,0,0,0,0,9:23:00
9/17/2011,0,0,0,0,9:23:00
9/17/2011,2,0,2,6,9:22:00
9/17/2011,0,0,0,0,9:22:00
9/17/2011,0.043478261,0,1,1,9:22:00
9/17/2011,-1.5,1,0,-3,9:22:00
9/17/2011,-2,1,0,-4,9:21:00
9/17/2011,0,0,0,0,9:21:00
9/17/2011,3,0,1,3,9:20:00
9/17/2011,0,0,0,0,9:19:00
9/17/2011,0,0,0,0,9:19:00
9/17/2011,0,0,0,0,9:19:00
9/17/2011,0.222222222,0,1,2,9:17:00
9/17/2011,0,0,0,0,9:17:00
9/17/2011,-0.125,1,0,-2,9:15:00
9/17/2011,1,0,1,3,9:15:00
9/17/2011,0.666666667,0,2,4,9:14:00
9/17/2011,3,0,1,3,9:14:00
9/17/2011,-0.2,1,0,-1,9:14:00
9/17/2011,0,0,0,0,9:13:00
9/17/2011,0,0,0,0,8:55:00
4/23/2011,-0.12,1,1,-3,3:37:00
9/19/2016,0.666666667,0,1,2,5:11:00
7/22/2016,-1.333333333,2,0,-4,12:46:00
7/20/2016,0,0,0,0,11:56:00
5/9/2016,0.2,0,2,4,4:26:00
5/9/2016,0.555555556,0,2,5,4:23:00
5/9/2016,0.111111111,0,1,2,4:21:00
5/9/2016,0.25,0,1,1,4:21:00
5/9/2016,1,0,1,3,4:21:00
5/9/2016,0,0,0,0,4:19:00
5/9/2016,3,0,1,3,4:19:00
5/9/2016,0,0,0,0,4:17:00
5/9/2016,0,0,0,0,4:17:00
5/9/2016,0,0,0,0,4:17:00
5/9/2016,0,0,0,0,4:16:00
5/9/2016,-0.076923077,1,0,-1,4:16:00
5/9/2016,0,0,0,0,2:29:00
5/9/2016,0,0,0,0,2:29:00
4/26/2016,0.666666667,0,1,2,9:45:00
4/26/2016,0,0,0,0,9:44:00
4/26/2016,0,0,0,0,9:29:00
4/26/2016,0,0,0,0,9:29:00
4/26/2016,1,0,2,5,9:29:00
4/26/2016,0.384615385,0,2,5,9:28:00
4/26/2016,0.1,0,1,1,9:27:00
4/26/2016,-0.333333333,2,0,-3,9:27:00
4/26/2016,0,0,0,0,9:14:00
4/26/2016,0,1,1,0,9:14:00
2/3/2016,0.125,0,1,1,4:31:00
2/3/2016,0,0,0,0,4:11:00
2/3/2016,3,0,1,3,4:11:00
2/3/2016,0,0,0,0,10:20:00
2/3/2016,0,1,1,0,10:19:00
2/3/2016,0.333333333,0,1,1,10:19:00
2/3/2016,3,0,1,3,10:18:00
2/3/2016,-0.666666667,1,0,-2,10:18:00
2/3/2016,0,0,0,0,10:18:00
2/3/2016,0,0,0,0,10:17:00
2/3/2016,-0.05,1,1,-1,10:16:00
2/3/2016,0,0,0,0,2:12:00
2/3/2016,0,0,0,0,2:12:00
2/2/2016,0.033333333,0,1,1,8:13:00
1/9/2014,0,0,0,0,5:19:00
1/9/2014,0,0,0,0,5:19:00
1/9/2014,0.291666667,0,2,7,5:19:00
1/9/2014,0.2,0,1,1,5:18:00
1/9/2014,0.088888889,0,3,4,5:05:00
1/4/2014,0,0,0,0,6:56:00
1/4/2014,0.076923077,0,1,1,6:48:00
1/4/2014,0,0,0,0,6:45:00
1/4/2014,0,1,1,0,6:42:00
1/4/2014,-0.333333333,1,0,-1,6:41:00
1/4/2014,0,0,0,0,6:39:00
1/4/2014,0.142857143,1,1,2,6:39:00
1/4/2014,0,0,0,0,6:39:00
1/4/2014,0,0,0,0,6:39:00
1/4/2014,0,0,0,0,6:38:00
12/12/2013,0,0,0,0,5:15:00
12/12/2013,0,0,0,0,5:15:00
11/1/2013,0.033333333,3,3,1,6:53:00
11/1/2013,0.125,1,1,2,6:51:00
11/1/2013,0,0,0,0,6:50:00
11/1/2013,0.157894737,0,2,3,6:49:00
11/1/2013,0,0,0,0,6:48:00
11/1/2013,0,0,0,0,6:47:00
